Datetime,Heating Demand (kWh),Cooling Demand (kWh),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Jul-04 05:00:00,0,509.1368772,4421,4340
2006-Jul-04 06:00:00,5.595410995,1110.586558,4422,4339
2006-Jul-04 07:00:00,15.21399072,1416.69971,4423,4338
2006-Jul-04 08:00:00,28.0241206,1782.839099,4424,4337
2006-Jul-04 09:00:00,30.44681823,1974.984246,4425,4336
2006-Jul-04 10:00:00,31.25138838,2250.038629,4426,4335
2006-Jul-04 11:00:00,37.63469542,2335.137176,4427,4334
2006-Jul-04 12:00:00,45.68297128,2233.959652,4428,4333
2006-Jul-04 13:00:00,43.26111841,2386.217918,4429,4332
2006-Jul-04 14:00:00,27.23386816,2371.408838,4430,4331
2006-Jul-04 15:00:00,26.44240031,2323.711991,4431,4330
2006-Jul-04 16:00:00,35.25134898,2405.918373,4432,4329
2006-Jul-04 17:00:00,20.81781658,2078.915311,4433,4328
2006-Jul-04 18:00:00,16.80651511,1790.760995,4434,4327
2006-Jul-04 19:00:00,12.01409357,1504.432501,4435,4326
2006-Jul-04 20:00:00,13.61191371,1337.986159,4436,4325
2006-Jul-04 21:00:00,6.398367322,1339.467285,4437,4324
2006-Jul-04 22:00:00,4.005048273,1061.675746,4438,4323
2006-Jul-04 23:00:00,4.00203205,511.8629152,4439,4322
2006-Jul-05 00:00:00,0,1162.936519,4440,4321
2006-Jul-05 01:00:00,0,511.4164183,4441,4320
2006-Jul-05 02:00:00,0,1136.033462,4442,4319
2006-Jul-05 03:00:00,0,510.6171506,4443,4318
2006-Jul-05 04:00:00,0,1112.269004,4444,4317
2006-Jul-05 05:00:00,0,483.8772003,4445,4316
2006-Jul-05 06:00:00,5.596151364,1111.492352,4446,4315
2006-Jul-05 07:00:00,15.18657826,1431.663902,4447,4314
2006-Jul-05 08:00:00,27.9909529,1945.657759,4448,4313
2006-Jul-05 09:00:00,30.38914051,2154.808157,4449,4312
2006-Jul-05 10:00:00,31.17737963,2241.355898,4450,4311
2006-Jul-05 11:00:00,37.60702566,2283.73418,4451,4310
2006-Jul-05 12:00:00,45.57131399,2138.852559,4452,4309
2006-Jul-05 13:00:00,43.21395198,2286.60464,4453,4308
2006-Jul-05 14:00:00,27.1905054,2347.251358,4454,4307
2006-Jul-05 15:00:00,26.37905652,2370.182391,4455,4306
2006-Jul-05 16:00:00,35.18200825,2497.047771,4456,4305
2006-Jul-05 17:00:00,20.79614383,2017.342178,4457,4304
2006-Jul-05 18:00:00,16.7970159,1829.279123,4458,4303
2006-Jul-05 19:00:00,11.98594548,1661.486961,4459,4302
2006-Jul-05 20:00:00,13.5806318,1485.423998,4460,4301
2006-Jul-05 21:00:00,6.398715611,1480.403263,4461,4300
2006-Jul-05 22:00:00,3.986098074,1085.406877,4462,4299
2006-Jul-05 23:00:00,4.000912081,512.0622358,4463,4298
2006-Jul-06 00:00:00,3.97E-06,1161.989764,4464,4297
2006-Jul-06 01:00:00,0,511.7943786,4465,4296
2006-Jul-06 02:00:00,0,1107.782739,4466,4295
2006-Jul-06 03:00:00,0,511.4195194,4467,4294
2006-Jul-06 04:00:00,0,1076.60747,4468,4293
2006-Jul-06 05:00:00,0,510.6792857,4469,4292
2006-Jul-06 06:00:00,6.297500462,1095.816999,4470,4291
2006-Jul-06 07:00:00,15.16455221,1464.450671,4471,4290
2006-Jul-06 08:00:00,27.92510551,1964.74353,4472,4289
2006-Jul-06 09:00:00,30.35776133,2174.283476,4473,4288
2006-Jul-06 10:00:00,31.14146034,2370.016898,4474,4287
2006-Jul-06 11:00:00,37.52239836,2412.235689,4475,4286
2006-Jul-06 12:00:00,45.50818757,2318.453505,4476,4285
2006-Jul-06 13:00:00,43.14286264,2416.702834,4477,4284
2006-Jul-06 14:00:00,27.1299092,2475.659925,4478,4283
2006-Jul-06 15:00:00,26.34894856,2304.881334,4479,4282
2006-Jul-06 16:00:00,35.1442895,2391.862106,4480,4281
2006-Jul-06 17:00:00,20.76167784,1924.430858,4481,4280
2006-Jul-06 18:00:00,16.7515503,1751.358624,4482,4279
2006-Jul-06 19:00:00,11.96316858,1530.51934,4483,4278
2006-Jul-06 20:00:00,13.57881273,1408.58888,4484,4277
2006-Jul-06 21:00:00,6.374662768,1419.71228,4485,4276
2006-Jul-06 22:00:00,3.997010731,1072.526673,4486,4275
2006-Jul-06 23:00:00,3.976843684,511.9961023,4487,4274
2006-Jul-07 00:00:00,0,1147.667382,4488,4273
2006-Jul-07 01:00:00,0,511.7669334,4489,4272
2006-Jul-07 02:00:00,0,1098.848222,4490,4271
2006-Jul-07 03:00:00,0,511.3244537,4491,4270
2006-Jul-07 04:00:00,0,1096.006832,4492,4269
2006-Jul-07 05:00:00,0,510.2610773,4493,4268
2006-Jul-07 06:00:00,7.17426577,1110.253914,4494,4267
2006-Jul-07 07:00:00,15.1977672,1450.34392,4495,4266
2006-Jul-07 08:00:00,27.90078035,1833.346429,4496,4265
2006-Jul-07 09:00:00,30.28852341,2038.319042,4497,4264
2006-Jul-07 10:00:00,31.10411845,2148.924068,4498,4263
2006-Jul-07 11:00:00,37.45254799,2257.401011,4499,4262
2006-Jul-07 12:00:00,45.46850278,2081.593736,4500,4261
2006-Jul-07 13:00:00,43.04334833,2321.769713,4501,4260
2006-Jul-07 14:00:00,27.10547255,2336.083074,4502,4259
2006-Jul-07 15:00:00,26.31325611,2419.88268,4503,4258
2006-Jul-07 16:00:00,35.08082598,2352.089963,4504,4257
2006-Jul-07 17:00:00,20.71881998,1959.301599,4505,4256
2006-Jul-07 18:00:00,16.72062469,1594.344909,4506,4255
2006-Jul-07 19:00:00,11.95505185,1557.786878,4507,4254
2006-Jul-07 20:00:00,13.55160857,1436.488902,4508,4253
2006-Jul-07 21:00:00,6.361076284,1413.355812,4509,4252
2006-Jul-07 22:00:00,3.992862424,1068.159823,4510,4251
2006-Jul-07 23:00:00,3.978855245,512.0938217,4511,4250
2006-Jul-08 00:00:00,7.88E-06,1188.581301,4512,4249
2006-Jul-08 01:00:00,0,511.8813721,4513,4248
2006-Jul-08 02:00:00,0,1145.556367,4514,4247
2006-Jul-08 03:00:00,0,510.7729217,4515,4246
2006-Jul-08 04:00:00,0,1090.637281,4516,4245
2006-Jul-08 05:00:00,0,509.1433984,4517,4244
2006-Jul-08 06:00:00,5.569169971,1120.698713,4518,4243
2006-Jul-08 07:00:00,8.748532194,1304.75282,4519,4242
2006-Jul-08 08:00:00,11.9315428,1394.363794,4520,4241
2006-Jul-08 09:00:00,16.70186518,1473.099461,4521,4240
2006-Jul-08 10:00:00,15.11798912,1656.63189,4522,4239
2006-Jul-08 11:00:00,18.30089134,1767.011616,4523,4238
2006-Jul-08 12:00:00,15.91402772,1615.154579,4524,4237
2006-Jul-08 13:00:00,15.11390426,1561.306081,4525,4236
2006-Jul-08 14:00:00,11.93243243,1546.816395,4526,4235
2006-Jul-08 15:00:00,10.32701275,1603.81774,4527,4234
2006-Jul-08 16:00:00,11.13617523,1690.09387,4528,4233
2006-Jul-08 17:00:00,5.565989571,1397.180374,4529,4232
2006-Jul-08 18:00:00,5.568586255,1074.479025,4530,4231
2006-Jul-08 19:00:00,5.572097766,511.4134567,4531,4230
2006-Jul-08 20:00:00,5.570270211,1095.052882,4532,4229
2006-Jul-08 21:00:00,7.146615538,511.2032961,4533,4228
2006-Jul-08 22:00:00,3.988553617,1095.745267,4534,4227
2006-Jul-08 23:00:00,3.972127511,510.202183,4535,4226
2006-Jul-09 00:00:00,0,1099.765512,4536,4225
2006-Jul-09 01:00:00,0,508.8670926,4537,4224
2006-Jul-09 02:00:00,0,1083.396824,4538,4223
2006-Jul-09 03:00:00,0,507.8890863,4539,4222
2006-Jul-09 04:00:00,0,1073.443874,4540,4221
2006-Jul-09 05:00:00,1.96E-05,507.2070158,4541,4220
2006-Jul-09 06:00:00,5.563464585,1039.004137,4542,4219
2006-Jul-09 07:00:00,3.181790325,506.7476449,4543,4218
2006-Jul-09 08:00:00,3.171271209,1085.755599,4544,4217
2006-Jul-09 09:00:00,3.173453469,508.5376605,4545,4216
2006-Jul-09 10:00:00,3.185206375,1536.968596,4546,4215
2006-Jul-09 11:00:00,4.761754424,511.2416387,4547,4214
2006-Jul-09 12:00:00,4.75876966,1650.190149,4548,4213
2006-Jul-09 13:00:00,7.156184784,511.5806383,4549,4212
2006-Jul-09 14:00:00,4.767951959,1733.870086,4550,4211
2006-Jul-09 15:00:00,3.169920352,512.0935838,4551,4210
2006-Jul-09 16:00:00,3.1766911,1749.244502,4552,4209
2006-Jul-09 17:00:00,3.18224939,512.4055444,4553,4208
2006-Jul-09 18:00:00,3.17291851,1639.161333,4554,4207
2006-Jul-09 19:00:00,3.16976586,512.5481591,4555,4206
2006-Jul-09 20:00:00,3.186806997,1223.130286,4556,4205
2006-Jul-09 21:00:00,5.561109496,512.2905072,4557,4204
2006-Jul-09 22:00:00,3.172565973,1146.607141,4558,4203
2006-Jul-09 23:00:00,3.170182746,511.8551662,4559,4202
2006-Jul-10 00:00:00,0,1126.651988,4560,4201
2006-Jul-10 01:00:00,0,511.3956464,4561,4200
2006-Jul-10 02:00:00,0,1109.262059,4562,4199
2006-Jul-10 03:00:00,0,510.5165026,4563,4198
2006-Jul-10 04:00:00,0,1077.994498,4564,4197
2006-Jul-10 05:00:00,0,509.2446533,4565,4196
2006-Jul-10 06:00:00,5.557496249,1106.373829,4566,4195
2006-Jul-10 07:00:00,15.06063414,1412.491204,4567,4194
2006-Jul-10 08:00:00,27.78833141,1924.523345,4568,4193
2006-Jul-10 09:00:00,30.13629281,2112.542301,4569,4192
2006-Jul-10 10:00:00,30.95739785,2327.954147,4570,4191
2006-Jul-10 11:00:00,37.28741109,2285.494578,4571,4190
2006-Jul-10 12:00:00,45.26543024,2110.967168,4572,4189
2006-Jul-10 13:00:00,42.83487934,2252.44737,4573,4188
2006-Jul-10 14:00:00,26.98896194,2375.41026,4574,4187
2006-Jul-10 15:00:00,26.18978811,2425.382957,4575,4186
2006-Jul-10 16:00:00,34.91754894,2506.704501,4576,4185
2006-Jul-10 17:00:00,20.62212134,2093.739622,4577,4184
2006-Jul-10 18:00:00,16.64577751,1813.597194,4578,4183
2006-Jul-10 19:00:00,11.89960961,1660.913498,4579,4182
2006-Jul-10 20:00:00,13.49000089,1475.288844,4580,4181
2006-Jul-10 21:00:00,6.330551216,1466.271444,4581,4180
2006-Jul-10 22:00:00,3.976623633,1089.358552,4582,4179
2006-Jul-10 23:00:00,3.958089947,512.1169598,4583,4178
2006-Jul-11 00:00:00,0,1202.585859,4584,4177
2006-Jul-11 01:00:00,0,511.9781657,4585,4176
2006-Jul-11 02:00:00,0,1186.315097,4586,4175
2006-Jul-11 03:00:00,0,511.684378,4587,4174
2006-Jul-11 04:00:00,0,1167.874031,4588,4173
2006-Jul-11 05:00:00,0,511.5642386,4589,4172
2006-Jul-11 06:00:00,5.797785456,1192.178863,4590,4171
2006-Jul-11 07:00:00,15.04095371,1571.403462,4591,4170
2006-Jul-11 08:00:00,27.74074104,2092.31366,4592,4169
2006-Jul-11 09:00:00,30.09207033,2245.761311,4593,4168
2006-Jul-11 10:00:00,30.90122251,2395.568418,4594,4167
2006-Jul-11 11:00:00,37.24508441,2368.927236,4595,4166
2006-Jul-11 12:00:00,45.18956812,2334.077632,4596,4165
2006-Jul-11 13:00:00,42.77603483,2245.063108,4597,4164
2006-Jul-11 14:00:00,26.95279376,2324.924471,4598,4163
2006-Jul-11 15:00:00,26.14869997,2512.109193,4599,4162
2006-Jul-11 16:00:00,34.86373787,2490.190885,4600,4161
2006-Jul-11 17:00:00,20.58832923,2078.683604,4601,4160
2006-Jul-11 18:00:00,16.62981774,1804.498733,4602,4159
2006-Jul-11 19:00:00,11.88148774,1580.47127,4603,4158
2006-Jul-11 20:00:00,13.46549084,1424.992451,4604,4157
2006-Jul-11 21:00:00,6.324319341,1407.718125,4605,4156
2006-Jul-11 22:00:00,3.966660016,1081.207171,4606,4155
2006-Jul-11 23:00:00,3.955989308,512.4401553,4607,4154
2006-Jul-12 00:00:00,0,1194.851314,4608,4153
2006-Jul-12 01:00:00,0,512.2652915,4609,4152
2006-Jul-12 02:00:00,1.24E-05,1146.533418,4610,4151
2006-Jul-12 03:00:00,0,511.8948272,4611,4150
2006-Jul-12 04:00:00,0,1095.96742,4612,4149
2006-Jul-12 05:00:00,0,485.0907127,4613,4148
2006-Jul-12 06:00:00,5.535435192,1100.636671,4614,4147
2006-Jul-12 07:00:00,15.01974083,1422.799739,4615,4146
2006-Jul-12 08:00:00,27.69914268,2014.4723,4616,4145
2006-Jul-12 09:00:00,30.05073374,2261.919944,4617,4144
2006-Jul-12 10:00:00,30.85279519,2296.759682,4618,4143
2006-Jul-12 11:00:00,37.19546172,2410.620943,4619,4142
2006-Jul-12 12:00:00,45.11868197,2221.037204,4620,4141
2006-Jul-12 13:00:00,42.71837567,2329.155571,4621,4140
2006-Jul-12 14:00:00,26.91386379,2380.590248,4622,4139
2006-Jul-12 15:00:00,26.11012042,2548.49129,4623,4138
2006-Jul-12 16:00:00,34.81301142,2499.26277,4624,4137
2006-Jul-12 17:00:00,20.55830033,2146.104899,4625,4136
2006-Jul-12 18:00:00,16.60658619,1910.768022,4626,4135
2006-Jul-12 19:00:00,11.86406821,1726.295795,4627,4134
2006-Jul-12 20:00:00,13.44626321,1489.45246,4628,4133
2006-Jul-12 21:00:00,6.31462438,1428.019265,4629,4132
2006-Jul-12 22:00:00,3.961624496,1077.215758,4630,4131
2006-Jul-12 23:00:00,3.949444021,512.4648103,4631,4130
2006-Jul-13 00:00:00,8.31E-06,1164.359699,4632,4129
2006-Jul-13 01:00:00,0,512.3066319,4633,4128
2006-Jul-13 02:00:00,0,1115.957963,4634,4127
2006-Jul-13 03:00:00,0,511.9401656,4635,4126
2006-Jul-13 04:00:00,0,1079.486897,4636,4125
2006-Jul-13 05:00:00,0,485.6400142,4637,4124
2006-Jul-13 06:00:00,5.527735629,1089.465999,4638,4123
2006-Jul-13 07:00:00,14.99723452,1457.544622,4639,4122
2006-Jul-13 08:00:00,27.66153895,1967.301743,4640,4121
2006-Jul-13 09:00:00,30.00984682,2204.983943,4641,4120
2006-Jul-13 10:00:00,30.80928023,2218.536404,4642,4119
2006-Jul-13 11:00:00,37.13791903,2352.703621,4643,4118
2006-Jul-13 12:00:00,45.061975,2188.350557,4644,4117
2006-Jul-13 13:00:00,42.65591769,2315.835979,4645,4116
2006-Jul-13 14:00:00,26.87447487,2400.088012,4646,4115
2006-Jul-13 15:00:00,26.07375022,2360.023286,4647,4114
2006-Jul-13 16:00:00,34.76062376,2450.024008,4648,4113
2006-Jul-13 17:00:00,20.53761773,2140.673671,4649,4112
2006-Jul-13 18:00:00,16.5730578,1806.137348,4650,4111
2006-Jul-13 19:00:00,11.84694918,1729.533705,4651,4110
2006-Jul-13 20:00:00,13.43469649,1549.70887,4652,4109
2006-Jul-13 21:00:00,6.302540464,1478.770104,4653,4108
2006-Jul-13 22:00:00,3.96089643,1102.48069,4654,4107
2006-Jul-13 23:00:00,3.937743805,512.4545856,4655,4106
2006-Jul-14 00:00:00,0,1194.181229,4656,4105
2006-Jul-14 01:00:00,1.02E-05,512.3400634,4657,4104
2006-Jul-14 02:00:00,0,1152.205473,4658,4103
2006-Jul-14 03:00:00,1.46E-05,511.8894304,4659,4102
2006-Jul-14 04:00:00,0,1140.855544,4660,4101
2006-Jul-14 05:00:00,0,511.583398,4661,4100
2006-Jul-14 06:00:00,5.524295466,1166.685937,4662,4099
2006-Jul-14 07:00:00,14.97418566,1535.713523,4663,4098
2006-Jul-14 08:00:00,27.62866108,2082.390558,4664,4097
2006-Jul-14 09:00:00,29.9666405,2285.940244,4665,4096
2006-Jul-14 10:00:00,30.78617414,2359.056801,4666,4095
2006-Jul-14 11:00:00,37.0694016,2357.406309,4667,4094
2006-Jul-14 12:00:00,45.00522555,2166.197,4668,4093
2006-Jul-14 13:00:00,42.59679949,2361.124983,4669,4092
2006-Jul-14 14:00:00,26.82747765,2352.979943,4670,4091
2006-Jul-14 15:00:00,26.04163223,2438.664997,4671,4090
2006-Jul-14 16:00:00,34.72219327,2509.366108,4672,4089
2006-Jul-14 17:00:00,20.51104751,2031.207639,4673,4088
2006-Jul-14 18:00:00,16.55061243,1884.048143,4674,4087
2006-Jul-14 19:00:00,11.82361612,1777.88427,4675,4086
2006-Jul-14 20:00:00,13.41832392,1563.357032,4676,4085
2006-Jul-14 21:00:00,6.30101508,1481.09777,4677,4084
2006-Jul-14 22:00:00,3.946886836,1111.088481,4678,4083
2006-Jul-14 23:00:00,3.932909805,512.4265442,4679,4082
2006-Jul-15 00:00:00,4.14E-06,1193.250303,4680,4081
2006-Jul-15 01:00:00,0,512.2863609,4681,4080
2006-Jul-15 02:00:00,0,1131.597729,4682,4079
2006-Jul-15 03:00:00,0,511.8543241,4683,4078
2006-Jul-15 04:00:00,0,1078.180407,4684,4077
2006-Jul-15 05:00:00,0,484.7512213,4685,4076
2006-Jul-15 06:00:00,5.503729636,1092.530722,4686,4075
2006-Jul-15 07:00:00,8.659561796,1421.286554,4687,4074
2006-Jul-15 08:00:00,11.81303123,1668.60155,4688,4073
2006-Jul-15 09:00:00,16.54954361,1755.453069,4689,4072
2006-Jul-15 10:00:00,14.95916333,1805.04299,4690,4071
2006-Jul-15 11:00:00,18.1098256,1749.413715,4691,4070
2006-Jul-15 12:00:00,15.75040339,1676.727626,4692,4069
2006-Jul-15 13:00:00,14.96661991,1625.847129,4693,4068
2006-Jul-15 14:00:00,11.80830839,1686.957772,4694,4067
2006-Jul-15 15:00:00,10.24482745,1714.572482,4695,4066
2006-Jul-15 16:00:00,11.02094601,1707.757111,4696,4065
2006-Jul-15 17:00:00,5.511289697,1623.417656,4697,4064
2006-Jul-15 18:00:00,5.512673473,1331.669591,4698,4063
2006-Jul-15 19:00:00,5.509867489,512.0585605,4699,4062
2006-Jul-15 20:00:00,5.509516777,1178.735858,4700,4061
2006-Jul-15 21:00:00,7.085829432,512.091027,4701,4060
2006-Jul-15 22:00:00,3.929820463,1128.174052,4702,4059
2006-Jul-15 23:00:00,3.942631069,511.9461208,4703,4058
2006-Jul-16 00:00:00,0,1155.442485,4704,4057
2006-Jul-16 01:00:00,0,511.5966328,4705,4056
2006-Jul-16 02:00:00,0,1138.606802,4706,4055
2006-Jul-16 03:00:00,0,511.2191786,4707,4054
2006-Jul-16 04:00:00,0,1090.908537,4708,4053
2006-Jul-16 05:00:00,0,509.4654859,4709,4052
2006-Jul-16 06:00:00,5.505297713,1074.069584,4710,4051
2006-Jul-16 07:00:00,3.141311687,508.937843,4711,4050
2006-Jul-16 08:00:00,3.137776085,1200.083615,4712,4049
2006-Jul-16 09:00:00,3.153182728,510.5086794,4713,4048
2006-Jul-16 10:00:00,3.145218351,1613.266945,4714,4047
2006-Jul-16 11:00:00,4.718714054,511.78879,4715,4046
2006-Jul-16 12:00:00,4.714353567,1742.997278,4716,4045
2006-Jul-16 13:00:00,7.072640996,512.1896131,4717,4044
2006-Jul-16 14:00:00,4.725346334,1406.948632,4718,4043
2006-Jul-16 15:00:00,3.136945472,512.0814127,4719,4042
2006-Jul-16 16:00:00,3.156151527,1509.942724,4720,4041
2006-Jul-16 17:00:00,3.146322163,512.2248403,4721,4040
2006-Jul-16 18:00:00,3.136603125,1358.436157,4722,4039
2006-Jul-16 19:00:00,3.146459745,512.3307032,4723,4038
2006-Jul-16 20:00:00,3.15071585,1157.638477,4724,4037
2006-Jul-16 21:00:00,5.502416299,511.7745836,4725,4036
2006-Jul-16 22:00:00,3.137667622,1096.881498,4726,4035
2006-Jul-16 23:00:00,3.143815033,511.186243,4727,4034
2006-Jul-17 00:00:00,1.11E-05,1061.418666,4728,4033
2006-Jul-17 01:00:00,0,508.4626717,4729,4032
2006-Jul-17 02:00:00,9.50E-06,1045.793957,4730,4031
2006-Jul-17 03:00:00,0,506.9912965,4731,4030
2006-Jul-17 04:00:00,3.85E-06,1025.535338,4732,4029
2006-Jul-17 05:00:00,0,482.456216,4733,4028
2006-Jul-17 06:00:00,5.498963661,1051.028959,4734,4027
2006-Jul-17 07:00:00,14.91414386,1260.882308,4735,4026
2006-Jul-17 08:00:00,27.51918834,1775.862446,4736,4025
2006-Jul-17 09:00:00,29.84489381,2030.410661,4737,4024
2006-Jul-17 10:00:00,30.66306011,2079.172305,4738,4023
2006-Jul-17 11:00:00,36.92453924,2119.429169,4739,4022
2006-Jul-17 12:00:00,44.82917565,1976.497494,4740,4021
2006-Jul-17 13:00:00,42.4244075,2096.37451,4741,4020
2006-Jul-17 14:00:00,26.72344202,2129.160714,4742,4019
2006-Jul-17 15:00:00,25.93796536,2310.723415,4743,4018
2006-Jul-17 16:00:00,34.58514394,2327.128513,4744,4017
2006-Jul-17 17:00:00,20.43120408,1884.111266,4745,4016
2006-Jul-17 18:00:00,16.48839857,1735.973779,4746,4015
2006-Jul-17 19:00:00,11.77743601,1592.91065,4747,4014
2006-Jul-17 20:00:00,13.35651495,1304.528755,4748,4013
2006-Jul-17 21:00:00,6.282688897,1256.398877,4749,4012
2006-Jul-17 22:00:00,3.921175912,1043.616358,4750,4011
2006-Jul-17 23:00:00,3.926319636,511.8608736,4751,4010
2006-Jul-18 00:00:00,0,1119.066068,4752,4009
2006-Jul-18 01:00:00,9.83E-06,511.5294505,4753,4008
2006-Jul-18 02:00:00,0,1086.946069,4754,4007
2006-Jul-18 03:00:00,0,510.7019508,4755,4006
2006-Jul-18 04:00:00,0,1061.703276,4756,4005
2006-Jul-18 05:00:00,0,483.8417614,4757,4004
2006-Jul-18 06:00:00,5.485322666,1075.248341,4758,4003
2006-Jul-18 07:00:00,14.90816352,1442.520751,4759,4002
2006-Jul-18 08:00:00,27.4545576,1943.236447,4760,4001
2006-Jul-18 09:00:00,29.84235816,2117.507206,4761,4000
2006-Jul-18 10:00:00,30.60080946,2249.409513,4762,3999
2006-Jul-18 11:00:00,36.90334319,2313.756906,4763,3998
2006-Jul-18 12:00:00,44.72345954,2095.684877,4764,3997
2006-Jul-18 13:00:00,42.41523209,2148.319813,4765,3996
2006-Jul-18 14:00:00,26.6810164,2183.7993,4766,3995
2006-Jul-18 15:00:00,25.89845985,2336.72447,4767,3994
2006-Jul-18 16:00:00,34.53000626,2418.312476,4768,3993
2006-Jul-18 17:00:00,20.39793458,2021.418093,4769,3992
2006-Jul-18 18:00:00,16.49001296,1658.050145,4770,3991
2006-Jul-18 19:00:00,11.76757294,1468.226236,4771,3990
2006-Jul-18 20:00:00,13.33004789,1372.322074,4772,3989
2006-Jul-18 21:00:00,6.271448377,1392.921353,4773,3988
2006-Jul-18 22:00:00,3.92381267,1073.601753,4774,3987
2006-Jul-18 23:00:00,3.921205622,511.906043,4775,3986
2006-Jul-19 00:00:00,4.16E-06,1164.742657,4776,3985
2006-Jul-19 01:00:00,0,511.6852861,4777,3984
2006-Jul-19 02:00:00,0,1142.583051,4778,3983
2006-Jul-19 03:00:00,0,511.3654792,4779,3982
2006-Jul-19 04:00:00,0,1096.44225,4780,3981
2006-Jul-19 05:00:00,0,484.543561,4781,3980
2006-Jul-19 06:00:00,5.484635367,1101.65549,4782,3979
2006-Jul-19 07:00:00,14.88307722,1401.110164,4783,3978
2006-Jul-19 08:00:00,27.44341561,1843.964531,4784,3977
2006-Jul-19 09:00:00,29.77240242,2166.435511,4785,3976
2006-Jul-19 10:00:00,30.57437035,2327.94838,4786,3975
2006-Jul-19 11:00:00,36.84506635,2260.083682,4787,3974
2006-Jul-19 12:00:00,44.71645854,2187.315273,4788,3973
2006-Jul-19 13:00:00,42.32340117,2276.674104,4789,3972
2006-Jul-19 14:00:00,26.65889798,2311.295855,4790,3971
2006-Jul-19 15:00:00,25.87198347,2420.985228,4791,3970
2006-Jul-19 16:00:00,34.49717758,2411.753279,4792,3969
2006-Jul-19 17:00:00,20.37820818,2034.980637,4793,3968
2006-Jul-19 18:00:00,16.4447851,1755.511156,4794,3967
2006-Jul-19 19:00:00,11.74899151,1609.05337,4795,3966
2006-Jul-19 20:00:00,13.33026638,1466.645024,4796,3965
2006-Jul-19 21:00:00,6.263624156,1439.402238,4797,3964
2006-Jul-19 22:00:00,3.918812868,1085.615345,4798,3963
2006-Jul-19 23:00:00,3.912197431,512.1599068,4799,3962
2006-Jul-20 00:00:00,0,1186.448653,4800,3961
2006-Jul-20 01:00:00,0,512.157059,4801,3960
2006-Jul-20 02:00:00,0,1170.955052,4802,3959
2006-Jul-20 03:00:00,0,511.8643714,4803,3958
2006-Jul-20 04:00:00,0,1159.245598,4804,3957
2006-Jul-20 05:00:00,0,511.6168401,4805,3956
2006-Jul-20 06:00:00,5.470751226,1175.703947,4806,3955
2006-Jul-20 07:00:00,14.87398299,1475.999431,4807,3954
2006-Jul-20 08:00:00,27.38861831,1974.174586,4808,3953
2006-Jul-20 09:00:00,29.77108577,2195.366971,4809,3952
2006-Jul-20 10:00:00,30.52728854,2398.89601,4810,3951
2006-Jul-20 11:00:00,36.81466846,2465.4743,4811,3950
2006-Jul-20 12:00:00,44.62248159,2427.076699,4812,3949
2006-Jul-20 13:00:00,42.30688538,2303.937629,4813,3948
2006-Jul-20 14:00:00,26.62281745,2432.467277,4814,3947
2006-Jul-20 15:00:00,25.83398259,2340.736496,4815,3946
2006-Jul-20 16:00:00,34.44885004,2409.566213,4816,3945
2006-Jul-20 17:00:00,20.34439598,2038.715791,4817,3944
2006-Jul-20 18:00:00,16.44797392,1795.943394,4818,3943
2006-Jul-20 19:00:00,11.73960069,1579.637401,4819,3942
2006-Jul-20 20:00:00,13.30278972,1501.576974,4820,3941
2006-Jul-20 21:00:00,6.249458732,1478.825412,4821,3940
2006-Jul-20 22:00:00,3.921260528,1102.134994,4822,3939
2006-Jul-20 23:00:00,3.907863186,512.5097894,4823,3938
2006-Jul-21 00:00:00,3.53E-05,1215.516695,4824,3937
2006-Jul-21 01:00:00,0,512.3967414,4825,3936
2006-Jul-21 02:00:00,0,1201.040999,4826,3935
2006-Jul-21 03:00:00,0,512.2647431,4827,3934
2006-Jul-21 04:00:00,0,1185.35857,4828,3933
2006-Jul-21 05:00:00,0,512.0031138,4829,3932
2006-Jul-21 06:00:00,5.473354032,1177.96004,4830,3931
2006-Jul-21 07:00:00,14.84216852,1495.66981,4831,3930
2006-Jul-21 08:00:00,27.38621785,1969.481371,4832,3929
2006-Jul-21 09:00:00,29.70146073,2232.682991,4833,3928
2006-Jul-21 10:00:00,30.51787894,2183.546299,4834,3927
2006-Jul-21 11:00:00,36.74626949,2205.378603,4835,3926
2006-Jul-21 12:00:00,44.61163516,2278.670928,4836,3925
2006-Jul-21 13:00:00,42.22665964,2395.644026,4837,3924
2006-Jul-21 14:00:00,26.58980844,2463.764264,4838,3923
2006-Jul-21 15:00:00,25.8129386,2371.1756,4839,3922
2006-Jul-21 16:00:00,34.41997692,2390.712577,4840,3921
2006-Jul-21 17:00:00,20.33712333,1977.77122,4841,3920
2006-Jul-21 18:00:00,16.41521153,1652.055308,4842,3919
2006-Jul-21 19:00:00,11.72714255,1475.028821,4843,3918
