Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Jul-15 13:00:00,15352.24321,-1632753.839,4693,4068
2006-Jul-15 14:00:00,13168.1215,-1685892.288,4694,4067
2006-Jul-15 15:00:00,12084.41113,-1722122.583,4695,4066
2006-Jul-15 16:00:00,12616.33252,-1717278.273,4696,4065
2006-Jul-15 17:00:00,8814.456365,-1624332.106,4697,4064
2006-Jul-15 18:00:00,8814.406422,-1233886.039,4698,4063
2006-Jul-15 19:00:00,8813.039578,-1042740.841,4699,4062
2006-Jul-15 20:00:00,8816.950324,-1032941.1,4700,4061
2006-Jul-15 21:00:00,9897.927499,-892514.2192,4701,4060
2006-Jul-15 22:00:00,7730.011564,-983923.6433,4702,4059
2006-Jul-15 23:00:00,7726.420403,-887455.6521,4703,4058
2006-Jul-16 00:00:00,5000,-1009948.327,4704,4057
2006-Jul-16 01:00:00,5000,-896226.2017,4705,4056
2006-Jul-16 02:00:00,5000,-985833.0752,4706,4055
2006-Jul-16 03:00:00,5000,-872091.8906,4707,4054
2006-Jul-16 04:00:00,5000,-939880.6151,4708,4053
2006-Jul-16 05:00:00,5000,-847032.7139,4709,4052
2006-Jul-16 06:00:00,8799.515391,-920011.1072,4710,4051
2006-Jul-16 07:00:00,7179.857377,-857099.3865,4711,4050
2006-Jul-16 08:00:00,7180.496423,-1053421.504,4712,4049
2006-Jul-16 09:00:00,7180.440801,-1014206.721,4713,4048
2006-Jul-16 10:00:00,7177.857636,-1309636.964,4714,4047
2006-Jul-16 11:00:00,8249.964279,-1198344.968,4715,4046
2006-Jul-16 12:00:00,8283.454919,-1338487.624,4716,4045
2006-Jul-16 13:00:00,9895.511463,-1070187.886,4717,4044
2006-Jul-16 14:00:00,8274.735994,-1178161.143,4718,4043
2006-Jul-16 15:00:00,7178.358571,-1092916.089,4719,4042
2006-Jul-16 16:00:00,7177.759556,-1205473.233,4720,4041
2006-Jul-16 17:00:00,7176.744213,-1020126.942,4721,4040
2006-Jul-16 18:00:00,7176.725145,-1119230.549,4722,4039
2006-Jul-16 19:00:00,7174.748274,-917075.4192,4723,4038
2006-Jul-16 20:00:00,7175.606896,-979720.8592,4724,4037
2006-Jul-16 21:00:00,8814.009927,-863410.8496,4725,4036
2006-Jul-16 22:00:00,7179.285983,-937970.4946,4726,4035
2006-Jul-16 23:00:00,7179.74051,-842641.5674,4727,4034
2006-Jul-17 00:00:00,5000,-851099.7477,4728,4033
2006-Jul-17 01:00:00,5000,-875906.7255,4729,4032
2006-Jul-17 02:00:00,5000,-854565.3154,4730,4031
2006-Jul-17 03:00:00,5000,-775988.5608,4731,4030
2006-Jul-17 04:00:00,5000,-849080.8259,4732,4029
2006-Jul-17 05:00:00,5000,-619943.5082,4733,4028
2006-Jul-17 06:00:00,8791.666772,-1049525.172,4734,4027
2006-Jul-17 07:00:00,15350.66205,-1216321.067,4735,4026
2006-Jul-17 08:00:00,24063.5285,-1796584.897,4736,4025
2006-Jul-17 09:00:00,25689.2292,-2045409.559,4737,4024
2006-Jul-17 10:00:00,26215.58969,-2113368.24,4738,4023
2006-Jul-17 11:00:00,30598.06938,-2123220.665,4739,4022
2006-Jul-17 12:00:00,36072.89954,-1967134.249,4740,4021
2006-Jul-17 13:00:00,34413.60185,-2103393.149,4741,4020
2006-Jul-17 14:00:00,23495.25205,-2195602.226,4742,4019
2006-Jul-17 15:00:00,22992.43648,-2295099.995,4743,4018
2006-Jul-17 16:00:00,28960.56105,-2335664.441,4744,4017
2006-Jul-17 17:00:00,19134.84302,-1895031.332,4745,4016
2006-Jul-17 18:00:00,16428.03272,-1705301.965,4746,4015
2006-Jul-17 19:00:00,13163.81661,-1586115.968,4747,4014
2006-Jul-17 20:00:00,14263.11328,-1349238.816,4748,4013
2006-Jul-17 21:00:00,9335.725915,-1265889.985,4749,4012
2006-Jul-17 22:00:00,7725.392399,-989643.8897,4750,4011
2006-Jul-17 23:00:00,7725.11163,-902549.7265,4751,4010
2006-Jul-18 00:00:00,5000,-987123.3695,4752,4009
2006-Jul-18 01:00:00,5000,-877388.293,4753,4008
2006-Jul-18 02:00:00,5000,-961233.2351,4754,4007
2006-Jul-18 03:00:00,5000,-858474.0986,4755,4006
2006-Jul-18 04:00:00,5000,-926491.3318,4756,4005
2006-Jul-18 05:00:00,5000,-573236.4754,4757,4004
2006-Jul-18 06:00:00,8814.206602,-1091397.88,4758,4003
2006-Jul-18 07:00:00,15327.04499,-1416714.552,4759,4002
2006-Jul-18 08:00:00,24027.99413,-1987539.589,4760,4001
2006-Jul-18 09:00:00,25696.22144,-2154390.741,4761,4000
2006-Jul-18 10:00:00,26235.76219,-2266489.312,4762,3999
2006-Jul-18 11:00:00,30584.39628,-2325154.176,4763,3998
2006-Jul-18 12:00:00,36024.56164,-2103105.188,4764,3997
2006-Jul-18 13:00:00,34383.73915,-2155527.615,4765,3996
2006-Jul-18 14:00:00,23521.49975,-2234033.077,4766,3995
2006-Jul-18 15:00:00,22954.82354,-2346350.995,4767,3994
2006-Jul-18 16:00:00,28928.84653,-2419736.334,4768,3993
2006-Jul-18 17:00:00,19160.57736,-1979784.442,4769,3992
2006-Jul-18 18:00:00,16424.27153,-1666061.161,4770,3991
2006-Jul-18 19:00:00,13154.64806,-1509805.193,4771,3990
2006-Jul-18 20:00:00,14225.65178,-1394787.976,4772,3989
2006-Jul-18 21:00:00,9360.348094,-1384527.18,4773,3988
2006-Jul-18 22:00:00,7708.71789,-1018021.047,4774,3987
2006-Jul-18 23:00:00,7709.051097,-932052.5847,4775,3986
2006-Jul-19 00:00:00,5000,-1027140.332,4776,3985
2006-Jul-19 01:00:00,5000,-912206.6238,4777,3984
2006-Jul-19 02:00:00,5000,-1004096.422,4778,3983
2006-Jul-19 03:00:00,5000,-884769.294,4779,3982
2006-Jul-19 04:00:00,5000,-957534.3962,4780,3981
2006-Jul-19 05:00:00,5000,-582018.9865,4781,3980
2006-Jul-19 06:00:00,8811.155113,-1111458.424,4782,3979
2006-Jul-19 07:00:00,15309.31622,-1349224.948,4783,3978
2006-Jul-19 08:00:00,24052.31292,-1912759.733,4784,3977
2006-Jul-19 09:00:00,25656.92392,-2181864.422,4785,3976
2006-Jul-19 10:00:00,26227.43112,-2297581.448,4786,3975
2006-Jul-19 11:00:00,30574.52111,-2291208.153,4787,3974
2006-Jul-19 12:00:00,36001.20661,-2162519.167,4788,3973
2006-Jul-19 13:00:00,34412.94784,-2270767.795,4789,3972
2006-Jul-19 14:00:00,23493.64179,-2338186.051,4790,3971
2006-Jul-19 15:00:00,22924.72193,-2429187.089,4791,3970
2006-Jul-19 16:00:00,28961.12416,-2473252.343,4792,3969
2006-Jul-19 17:00:00,19142.85397,-2002894.384,4793,3968
2006-Jul-19 18:00:00,16414.92178,-1730106.447,4794,3967
2006-Jul-19 19:00:00,13148.93683,-1622049.505,4795,3966
2006-Jul-19 20:00:00,14239.95081,-1485527.694,4796,3965
2006-Jul-19 21:00:00,9346.661474,-1450524.979,4797,3964
2006-Jul-19 22:00:00,7719.493247,-1035093.14,4798,3963
2006-Jul-19 23:00:00,7716.025858,-930529.8197,4799,3962
2006-Jul-20 00:00:00,5000,-1040024.198,4800,3961
2006-Jul-20 01:00:00,5000,-931985.4421,4801,3960
2006-Jul-20 02:00:00,5000,-1030771.792,4802,3959
2006-Jul-20 03:00:00,5000,-905890.2089,4803,3958
2006-Jul-20 04:00:00,5000,-999727.9526,4804,3957
2006-Jul-20 05:00:00,5000,-891797.483,4805,3956
2006-Jul-20 06:00:00,8787.984641,-1090788.475,4806,3955
2006-Jul-20 07:00:00,15336.05954,-1409052.86,4807,3954
2006-Jul-20 08:00:00,24036.63889,-1962090.236,4808,3953
2006-Jul-20 09:00:00,25658.48181,-2158873.072,4809,3952
2006-Jul-20 10:00:00,26184.77689,-2349271.727,4810,3951
2006-Jul-20 11:00:00,30561.29704,-2440669.08,4811,3950
2006-Jul-20 12:00:00,36028.02545,-2318393.901,4812,3949
2006-Jul-20 13:00:00,34370.12656,-2335198.793,4813,3948
2006-Jul-20 14:00:00,23468.62627,-2435459.937,4814,3947
2006-Jul-20 15:00:00,22966.9672,-2383146.754,4815,3946
2006-Jul-20 16:00:00,28923.77859,-2388987.594,4816,3945
2006-Jul-20 17:00:00,19114.49175,-1988818.855,4817,3944
2006-Jul-20 18:00:00,16413.5055,-1784382.019,4818,3943
2006-Jul-20 19:00:00,13151.9883,-1590038.038,4819,3942
2006-Jul-20 20:00:00,14247.46797,-1494469.639,4820,3941
2006-Jul-20 21:00:00,9333.121249,-1485499.799,4821,3940
2006-Jul-20 22:00:00,7719.168627,-1042303.296,4822,3939
2006-Jul-20 23:00:00,7723.11822,-941863.636,4823,3938
2006-Jul-21 00:00:00,5000,-1053087.454,4824,3937
2006-Jul-21 01:00:00,5000,-948728.8188,4825,3936
2006-Jul-21 02:00:00,5000,-1053327.855,4826,3935
2006-Jul-21 03:00:00,5000,-923765.6236,4827,3934
2006-Jul-21 04:00:00,5000,-1022817.371,4828,3933
2006-Jul-21 05:00:00,5000,-896889.8002,4829,3932
2006-Jul-21 06:00:00,8806.823129,-1083914.118,4830,3931
2006-Jul-21 07:00:00,15313.87505,-1386380.351,4831,3930
2006-Jul-21 08:00:00,24002.88982,-1938686.804,4832,3929
2006-Jul-21 09:00:00,25669.1531,-2184596.917,4833,3928
2006-Jul-21 10:00:00,26210.3485,-2176964.947,4834,3927
2006-Jul-21 11:00:00,30551.70971,-2204733.162,4835,3926
2006-Jul-21 12:00:00,35981.8092,-2192393.465,4836,3925
2006-Jul-21 13:00:00,34352.22612,-2382581.256,4837,3924
2006-Jul-21 14:00:00,23497.16907,-2093600.329,4838,3923
2006-Jul-21 15:00:00,22928.04607,-2151177.773,4839,3922
2006-Jul-21 16:00:00,28899.89431,-2395049.328,4840,3921
2006-Jul-21 17:00:00,19144.12886,-1953031.727,4841,3920
2006-Jul-21 18:00:00,16409.16684,-1655772.831,4842,3919
2006-Jul-21 19:00:00,13144.9618,-1471358.311,4843,3918
2006-Jul-21 20:00:00,14216.17887,-1376444.055,4844,3917
2006-Jul-21 21:00:00,9352.417281,-1375305.059,4845,3916
2006-Jul-21 22:00:00,7708.264694,-991288.4349,4846,3915
2006-Jul-21 23:00:00,7707.708568,-901349.4913,4847,3914
2006-Jul-22 00:00:00,5000,-983787.56,4848,3913
2006-Jul-22 01:00:00,5000,-865063.0576,4849,3912
2006-Jul-22 02:00:00,5000,-924091.924,4850,3911
2006-Jul-22 03:00:00,5000,-802657.6999,4851,3910
2006-Jul-22 04:00:00,5000,-883082.1056,4852,3909
2006-Jul-22 05:00:00,5000,-560734.7094,4853,3908
2006-Jul-22 06:00:00,8803.5508,-1081404.352,4854,3907
2006-Jul-22 07:00:00,10968.45371,-1276745.709,4855,3906
2006-Jul-22 08:00:00,13143.68782,-1407690.614,4856,3905
2006-Jul-22 09:00:00,16403.81077,-1600399.885,4857,3904
2006-Jul-22 10:00:00,15299.97233,-1712911.014,4858,3903
2006-Jul-22 11:00:00,17503.54495,-1757266.256,4859,3902
2006-Jul-22 12:00:00,15847.33174,-1669682.806,4860,3901
2006-Jul-22 13:00:00,15327.01249,-1612246.044,4861,3900
2006-Jul-22 14:00:00,13141.24296,-1671883.113,4862,3899
2006-Jul-22 15:00:00,12054.29434,-1627288.261,4863,3898
2006-Jul-22 16:00:00,12585.3191,-1631579.186,4864,3897
2006-Jul-22 17:00:00,8811.424938,-1575016.217,4865,3896
2006-Jul-22 18:00:00,8788.065739,-1031470.873,4866,3895
2006-Jul-22 19:00:00,8812.483578,-892166.6289,4867,3894
2006-Jul-22 20:00:00,8789.607157,-987543.3861,4868,3893
2006-Jul-22 21:00:00,9879.310525,-884961.5649,4869,3892
2006-Jul-22 22:00:00,7723.245439,-971812.6313,4870,3891
2006-Jul-22 23:00:00,7719.469539,-876413.3526,4871,3890
2006-Jul-23 00:00:00,5000,-935766.1385,4872,3889
2006-Jul-23 01:00:00,5000,-876003.7192,4873,3888
2006-Jul-23 02:00:00,5000,-806005.9514,4874,3887
2006-Jul-23 03:00:00,5000,-910399.0419,4875,3886
2006-Jul-23 04:00:00,5000,-835591.4637,4876,3885
2006-Jul-23 05:00:00,5000,-764973.1296,4877,3884
2006-Jul-23 06:00:00,8802.778079,-795762.7987,4878,3883
2006-Jul-23 07:00:00,7173.827804,-796924.5568,4879,3882
2006-Jul-23 08:00:00,7172.815259,-1015662.929,4880,3881
2006-Jul-23 09:00:00,7172.510791,-1003608.292,4881,3880
2006-Jul-23 10:00:00,7170.156295,-1182201.946,4882,3879
2006-Jul-23 11:00:00,8248.185622,-1051128.197,4883,3878
2006-Jul-23 12:00:00,8256.17151,-1201985.834,4884,3877
2006-Jul-23 13:00:00,9877.985211,-1044926.363,4885,3876
2006-Jul-23 14:00:00,8273.572194,-1114431.2,4886,3875
2006-Jul-23 15:00:00,7170.067288,-1051933.404,4887,3874
2006-Jul-23 16:00:00,7169.535989,-1124805.148,4888,3873
2006-Jul-23 17:00:00,7167.403289,-1009402.62,4889,3872
2006-Jul-23 18:00:00,7168.429274,-1071375.238,4890,3871
2006-Jul-23 19:00:00,7167.934886,-903835.606,4891,3870
2006-Jul-23 20:00:00,7167.538484,-956214.1853,4892,3869
2006-Jul-23 21:00:00,8817.230456,-864561.8395,4893,3868
2006-Jul-23 22:00:00,7170.364206,-927868.6029,4894,3867
2006-Jul-23 23:00:00,7169.45863,-861842.9074,4895,3866
2006-Jul-24 00:00:00,5000,-928065.7172,4896,3865
2006-Jul-24 01:00:00,5000,-823727.0817,4897,3864
2006-Jul-24 02:00:00,5000,-864822.349,4898,3863
2006-Jul-24 03:00:00,5000,-840366.6914,4899,3862
2006-Jul-24 04:00:00,5000,-830480.8947,4900,3861
2006-Jul-24 05:00:00,5000,-502596.4671,4901,3860
2006-Jul-24 06:00:00,8789.120447,-1070663.25,4902,3859
2006-Jul-24 07:00:00,15320.23368,-1264034.132,4903,3858
2006-Jul-24 08:00:00,23998.75109,-1657026.205,4904,3857
2006-Jul-24 09:00:00,25646.87233,-1984469.536,4905,3856
2006-Jul-24 10:00:00,26180.83726,-2174589.676,4906,3855
2006-Jul-24 11:00:00,30531.25858,-2066719.653,4907,3854
2006-Jul-24 12:00:00,35970.47213,-1815419.038,4908,3853
2006-Jul-24 13:00:00,34312.73536,-2132963.143,4909,3852
2006-Jul-24 14:00:00,23482.77695,-2272170.42,4910,3851
2006-Jul-24 15:00:00,22923.39503,-2283160.228,4911,3850
2006-Jul-24 16:00:00,28878.32868,-2234359.512,4912,3849
2006-Jul-24 17:00:00,19130.10129,-1854895.689,4913,3848
2006-Jul-24 18:00:00,16401.18332,-1726237.416,4914,3847
2006-Jul-24 19:00:00,13137.88774,-1584423.714,4915,3846
2006-Jul-24 20:00:00,14206.80289,-1442315.207,4916,3845
2006-Jul-24 21:00:00,9351.479576,-1376181.052,4917,3844
2006-Jul-24 22:00:00,7703.446283,-989913.3102,4918,3843
2006-Jul-24 23:00:00,7703.121775,-898210.8879,4919,3842
2006-Jul-25 00:00:00,5000,-993390.51,4920,3841
2006-Jul-25 01:00:00,5000,-884679.3872,4921,3840
2006-Jul-25 02:00:00,5000,-978113.1174,4922,3839
2006-Jul-25 03:00:00,5000,-874733.2359,4923,3838
2006-Jul-25 04:00:00,5000,-947408.4448,4924,3837
2006-Jul-25 05:00:00,5000,-575165.0969,4925,3836
2006-Jul-25 06:00:00,8803.993606,-1111255.48,4926,3835
2006-Jul-25 07:00:00,15290.65999,-1307274.627,4927,3834
2006-Jul-25 08:00:00,24019.64737,-1780524.279,4928,3833
2006-Jul-25 09:00:00,25621.96613,-2056138.757,4929,3832
2006-Jul-25 10:00:00,26189.49222,-2187856.648,4930,3831
2006-Jul-25 11:00:00,30530.19371,-2172709.842,4931,3830
2006-Jul-25 12:00:00,35949.55631,-2045349.449,4932,3829
2006-Jul-25 13:00:00,34363.37269,-2263436.732,4933,3828
2006-Jul-25 14:00:00,23459.43395,-2351349.43,4934,3827
2006-Jul-25 15:00:00,22898.35505,-2320206.598,4935,3826
2006-Jul-25 16:00:00,28919.52118,-2263369.964,4936,3825
2006-Jul-25 17:00:00,19113.20779,-1848124.073,4937,3824
2006-Jul-25 18:00:00,16395.01552,-1603685.526,4938,3823
2006-Jul-25 19:00:00,13132.45848,-1480251.846,4939,3822
2006-Jul-25 20:00:00,14227.60771,-1420330.029,4940,3821
2006-Jul-25 21:00:00,9333.635508,-1444755.965,4941,3820
2006-Jul-25 22:00:00,7717.20619,-1023166.451,4942,3819
2006-Jul-25 23:00:00,7713.271462,-931263.6158,4943,3818
2006-Jul-26 00:00:00,5000,-1021839.607,4944,3817
2006-Jul-26 01:00:00,5000,-893035.9801,4945,3816
2006-Jul-26 02:00:00,5000,-971820.8665,4946,3815
2006-Jul-26 03:00:00,5000,-857196.575,4947,3814
2006-Jul-26 04:00:00,5000,-918047.1877,4948,3813
2006-Jul-26 05:00:00,5000,-847562.9224,4949,3812
2006-Jul-26 06:00:00,8778.100609,-1019815.254,4950,3811
2006-Jul-26 07:00:00,15328.75106,-1317469.318,4951,3810
2006-Jul-26 08:00:00,24002.63764,-1897755.006,4952,3809
2006-Jul-26 09:00:00,25636.07938,-2186344.926,4953,3808
2006-Jul-26 10:00:00,26165.25246,-2266365.136,4954,3807
2006-Jul-26 11:00:00,30524.99367,-2321723.961,4955,3806
2006-Jul-26 12:00:00,35975.60337,-2148326.172,4956,3805
2006-Jul-26 13:00:00,34306.35576,-2268569.359,4957,3804
2006-Jul-26 14:00:00,23471.23857,-2395032.222,4958,3803
2006-Jul-26 15:00:00,22928.2239,-2491182.353,4959,3802
2006-Jul-26 16:00:00,28875.57128,-2463933.536,4960,3801
2006-Jul-26 17:00:00,19121.22838,-2009241.821,4961,3800
2006-Jul-26 18:00:00,16399.15906,-1703811.348,4962,3799
2006-Jul-26 19:00:00,13135.35169,-1649620.555,4963,3798
2006-Jul-26 20:00:00,14205.78392,-1541053.035,4964,3797
2006-Jul-26 21:00:00,9350.129023,-1490109.291,4965,3796
2006-Jul-26 22:00:00,7701.789498,-1028637.591,4966,3795
2006-Jul-26 23:00:00,7706.056402,-942943.5149,4967,3794
2006-Jul-27 00:00:00,5000,-1033948.347,4968,3793
2006-Jul-27 01:00:00,5000,-915162.2989,4969,3792
2006-Jul-27 02:00:00,5000,-1000328.649,4970,3791
2006-Jul-27 03:00:00,5000,-872744.9023,4971,3790
2006-Jul-27 04:00:00,5000,-942245.6494,4972,3789
2006-Jul-27 05:00:00,5000,-850506.1662,4973,3788
2006-Jul-27 06:00:00,8811.192644,-1028040.478,4974,3787
2006-Jul-27 07:00:00,15289.99565,-1349891.015,4975,3786
2006-Jul-27 08:00:00,24016.69018,-1947044.024,4976,3785
2006-Jul-27 09:00:00,25619.78318,-2222648.363,4977,3784
2006-Jul-27 10:00:00,26188.7624,-2315875.282,4978,3783
2006-Jul-27 11:00:00,30527.12005,-2367393.225,4979,3782
2006-Jul-27 12:00:00,35945.23177,-2242905.71,4980,3781
2006-Jul-27 13:00:00,34359.90832,-2012677.65,4981,3780
2006-Jul-27 14:00:00,23457.85008,-2117003.064,4982,3779
2006-Jul-27 15:00:00,22895.37368,-2313240.612,4983,3778
2006-Jul-27 16:00:00,28917.30929,-2180593.039,4984,3777
2006-Jul-27 17:00:00,19112.27607,-1707067.178,4985,3776
2006-Jul-27 18:00:00,16393.74849,-1535097.678,4986,3775
2006-Jul-27 19:00:00,13131.59983,-1496970.655,4987,3774
2006-Jul-27 20:00:00,14226.24344,-1448748.617,4988,3773
2006-Jul-27 21:00:00,9333.377041,-1424039.312,4989,3772
2006-Jul-27 22:00:00,7716.768165,-994008.4016,4990,3771
2006-Jul-27 23:00:00,7712.950524,-899493.1493,4991,3770
2006-Jul-28 00:00:00,5000,-975778.5414,4992,3769
2006-Jul-28 01:00:00,5000,-871128.6403,4993,3768
2006-Jul-28 02:00:00,5000,-966674.6073,4994,3767
2006-Jul-28 03:00:00,5000,-864429.988,4995,3766
2006-Jul-28 04:00:00,5000,-940761.6853,4996,3765
2006-Jul-28 05:00:00,5000,-854379.1612,4997,3764
2006-Jul-28 06:00:00,8778.145333,-1048335.905,4998,3763
2006-Jul-28 07:00:00,15328.44599,-1329702.358,4999,3762
2006-Jul-28 08:00:00,24005.78952,-1889797.949,5000,3761
2006-Jul-28 09:00:00,25635.94542,-2053914.317,5001,3760
2006-Jul-28 10:00:00,26164.98665,-2267418.105,5002,3759
2006-Jul-28 11:00:00,30525.01998,-2368149.821,5003,3758
2006-Jul-28 12:00:00,35976.00412,-2230702.439,5004,3757
2006-Jul-28 13:00:00,34306.64327,-2357431.947,5005,3756
2006-Jul-28 14:00:00,23470.94859,-2414052.795,5006,3755
2006-Jul-28 15:00:00,22928.52451,-2476584.268,5007,3754
2006-Jul-28 16:00:00,28875.77253,-2485922.17,5008,3753
2006-Jul-28 17:00:00,19120.89841,-2008758.957,5009,3752
2006-Jul-28 18:00:00,16399.19984,-1685424.905,5010,3751
2006-Jul-28 19:00:00,13135.3439,-1583888.427,5011,3750
2006-Jul-28 20:00:00,14206.03218,-1495637.825,5012,3749
2006-Jul-28 21:00:00,9350.045883,-1425112.13,5013,3748
2006-Jul-28 22:00:00,7701.751936,-1023936.444,5014,3747
2006-Jul-28 23:00:00,7706.265797,-932915.6573,5015,3746
2006-Jul-29 00:00:00,5000,-1014790.878,5016,3745
2006-Jul-29 01:00:00,5000,-880840.3073,5017,3744
2006-Jul-29 02:00:00,5000,-965994.1797,5018,3743
2006-Jul-29 03:00:00,5000,-864270.8677,5019,3742
2006-Jul-29 04:00:00,5000,-948781.5193,5020,3741
2006-Jul-29 05:00:00,5000,-871459.696,5021,3740
2006-Jul-29 06:00:00,8808.180096,-1066446.838,5022,3739
2006-Jul-29 07:00:00,10964.39156,-1354262.719,5023,3738
2006-Jul-29 08:00:00,13135.84536,-1563491.883,5024,3737
2006-Jul-29 09:00:00,16397.19507,-1677051.042,5025,3736
2006-Jul-29 10:00:00,15297.89743,-1601115.635,5026,3735
2006-Jul-29 11:00:00,17493.61751,-1718031.268,5027,3734
2006-Jul-29 12:00:00,15843.01868,-1679001.026,5028,3733
2006-Jul-29 13:00:00,15315.08131,-1658606.51,5029,3732
2006-Jul-29 14:00:00,13135.80735,-1693818.626,5030,3731
2006-Jul-29 15:00:00,12052.83999,-1630410.324,5031,3730
2006-Jul-29 16:00:00,12581.99917,-1445348.237,5032,3729
2006-Jul-29 17:00:00,8803.375686,-1339304.863,5033,3728
2006-Jul-29 18:00:00,8788.103627,-990954.2839,5034,3727
2006-Jul-29 19:00:00,8805.956626,-895605.5848,5035,3726
2006-Jul-29 20:00:00,8789.221823,-972145.6898,5036,3725
2006-Jul-29 21:00:00,9876.424901,-859956.3047,5037,3724
2006-Jul-29 22:00:00,7721.176982,-947619.9617,5038,3723
2006-Jul-29 23:00:00,7717.655349,-849121.1766,5039,3722
2006-Jul-30 00:00:00,5000,-873195.2146,5040,3721
2006-Jul-30 01:00:00,5000,-838928.6586,5041,3720
2006-Jul-30 02:00:00,5000,-798114.4867,5042,3719
2006-Jul-30 03:00:00,5000,-750539.2062,5043,3718
2006-Jul-30 04:00:00,5000,-788161.4231,5044,3717
2006-Jul-30 05:00:00,5000,-829821.3613,5045,3716
2006-Jul-30 06:00:00,8797.477872,-799950.3734,5046,3715
2006-Jul-30 07:00:00,7173.861811,-714734.3668,5047,3714
2006-Jul-30 08:00:00,7173.186283,-990489.1136,5048,3713
2006-Jul-30 09:00:00,7171.865921,-1035796.394,5049,3712
2006-Jul-30 10:00:00,7172.114229,-1192851.962,5050,3711
2006-Jul-30 11:00:00,8244.944403,-1166277.918,5051,3710
2006-Jul-30 12:00:00,8260.847984,-1238285.455,5052,3709
2006-Jul-30 13:00:00,9877.969394,-1157297.488,5053,3708
2006-Jul-30 14:00:00,8269.972495,-1287707.039,5054,3707
2006-Jul-30 15:00:00,7170.485806,-1237633.539,5055,3706
2006-Jul-30 16:00:00,7169.843174,-1306763.854,5056,3705
2006-Jul-30 17:00:00,7169.169258,-1127976.049,5057,3704
2006-Jul-30 18:00:00,7167.112805,-1159386.044,5058,3703
2006-Jul-30 19:00:00,7168.079811,-976736.3049,5059,3702
2006-Jul-30 20:00:00,7167.57046,-961078.5196,5060,3701
2006-Jul-30 21:00:00,8814.65645,-892407.4657,5061,3700
2006-Jul-30 22:00:00,7171.955209,-929026.9209,5062,3699
2006-Jul-30 23:00:00,7169.879213,-868054.8005,5063,3698
2006-Jul-31 00:00:00,5000,-925676.0855,5064,3697
2006-Jul-31 01:00:00,5000,-857188.7281,5065,3696
2006-Jul-31 02:00:00,5000,-905831.4248,5066,3695
2006-Jul-31 03:00:00,5000,-783018.7258,5067,3694
2006-Jul-31 04:00:00,5000,-926696.9631,5068,3693
2006-Jul-31 05:00:00,5000,-858481.6155,5069,3692
2006-Jul-31 06:00:00,8782.31268,-1002601.892,5070,3691
2006-Jul-31 07:00:00,15324.22892,-1399095.667,5071,3690
2006-Jul-31 08:00:00,24007.28058,-1992061.434,5072,3689
2006-Jul-31 09:00:00,25648.84745,-2247877.451,5073,3688
2006-Jul-31 10:00:00,26180.90465,-2368061.335,5074,3687
2006-Jul-31 11:00:00,30536.25429,-2442055.61,5075,3686
2006-Jul-31 12:00:00,35981.81047,-2302955.86,5076,3685
2006-Jul-31 13:00:00,34317.19416,-2381313.879,5077,3684
2006-Jul-31 14:00:00,23484.21463,-2497963.324,5078,3683
2006-Jul-31 15:00:00,22931.04349,-2577666.181,5079,3682
2006-Jul-31 16:00:00,28883.93604,-2536649.518,5080,3681
2006-Jul-31 17:00:00,19130.67968,-2058618.954,5081,3680
2006-Jul-31 18:00:00,16403.81427,-1797132.078,5082,3679
2006-Jul-31 19:00:00,13139.15754,-1595192.839,5083,3678
2006-Jul-31 20:00:00,14208.52047,-1442555.81,5084,3677
2006-Jul-31 21:00:00,9352.472203,-1433859.843,5085,3676
2006-Jul-31 22:00:00,7703.369106,-996567.058,5086,3675
2006-Jul-31 23:00:00,7704.90837,-897002.9643,5087,3674
2006-Aug-01 00:00:00,5000,-977952.2124,5088,3673
2006-Aug-01 01:00:00,5000,-871300.5942,5089,3672
2006-Aug-01 02:00:00,5000,-953478.9595,5090,3671
2006-Aug-01 03:00:00,5000,-847807.4408,5091,3670
2006-Aug-01 04:00:00,5000,-912395.8823,5092,3669
2006-Aug-01 05:00:00,5000,-569967.0926,5093,3668
2006-Aug-01 06:00:00,8811.803232,-1092336.21,5094,3667
2006-Aug-01 07:00:00,15297.6007,-1404083.656,5095,3666
2006-Aug-01 08:00:00,24031.48244,-1959782.835,5096,3665
2006-Aug-01 09:00:00,25634.34287,-2198705.144,5097,3664
2006-Aug-01 10:00:00,26202.22464,-2275894.71,5098,3663
2006-Aug-01 11:00:00,30545.98212,-2292158.201,5099,3662
2006-Aug-01 12:00:00,35968.18852,-2092640.651,5100,3661
2006-Aug-01 13:00:00,34381.10677,-2170679.21,5101,3660
2006-Aug-01 14:00:00,23471.31425,-2262514.371,5102,3659
2006-Aug-01 15:00:00,22907.82118,-2413807.838,5103,3658
2006-Aug-01 16:00:00,28934.73321,-2483635.453,5104,3657
2006-Aug-01 17:00:00,19123.33467,-2034621.228,5105,3656
