Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Aug-24 18:00:00,166479.3169,-17961095.55,5658,3103
2006-Aug-24 19:00:00,133189.32,-15954124.65,5659,3102
2006-Aug-24 20:00:00,144435.4539,-14848059.97,5660,3101
2006-Aug-24 21:00:00,94201.84502,-14700503.23,5661,3100
2006-Aug-24 22:00:00,77798.6741,-10190051.18,5662,3099
2006-Aug-24 23:00:00,77773.25281,-9197806.131,5663,3098
2006-Aug-25 00:00:00,50000,-10077834.17,5664,3097
2006-Aug-25 01:00:00,50000,-8923117.399,5665,3096
2006-Aug-25 02:00:00,50000,-9732691.307,5666,3095
2006-Aug-25 03:00:00,50000,-8593728.025,5667,3094
2006-Aug-25 04:00:00,50000,-9183353.462,5668,3093
2006-Aug-25 05:00:00,50000,-8371784.858,5669,3092
2006-Aug-25 06:00:00,88787.37056,-10208218.78,5670,3091
2006-Aug-25 07:00:00,155604.4726,-13594317.5,5671,3090
2006-Aug-25 08:00:00,244537.9512,-19520395.25,5672,3089
2006-Aug-25 09:00:00,261227.2918,-22722043.66,5673,3088
2006-Aug-25 10:00:00,266546.2262,-23357799.83,5674,3087
2006-Aug-25 11:00:00,311363.3604,-23626380.06,5675,3086
2006-Aug-25 12:00:00,366938.0575,-22649703.94,5676,3085
2006-Aug-25 13:00:00,350534.4021,-24553418.67,5677,3084
2006-Aug-25 14:00:00,239012.331,-25214376.03,5678,3083
2006-Aug-25 15:00:00,233261.9214,-25584289.64,5679,3082
2006-Aug-25 16:00:00,294490.3291,-22184721.22,5680,3081
2006-Aug-25 17:00:00,194584.2839,-18842056.9,5681,3080
2006-Aug-25 18:00:00,166652.9234,-18530411.31,5682,3079
2006-Aug-25 19:00:00,133263.0264,-16612899.11,5683,3078
2006-Aug-25 20:00:00,144483.5406,-15133575.76,5684,3077
2006-Aug-25 21:00:00,94277.08726,-14636582.37,5685,3076
2006-Aug-25 22:00:00,77831.47178,-10031346.59,5686,3075
2006-Aug-25 23:00:00,77805.75102,-8988143.365,5687,3074
2006-Aug-26 00:00:00,50000,-9732960.083,5688,3073
2006-Aug-26 01:00:00,50000,-8571762.003,5689,3072
2006-Aug-26 02:00:00,50000,-9265926.451,5690,3071
2006-Aug-26 03:00:00,50000,-8271922.528,5691,3070
2006-Aug-26 04:00:00,50000,-8561194.796,5692,3069
2006-Aug-26 05:00:00,50000,-5761788.86,5693,3068
2006-Aug-26 06:00:00,88963.19228,-10764073.82,5694,3067
2006-Aug-26 07:00:00,111055.8133,-13296876.94,5695,3066
2006-Aug-26 08:00:00,133444.3905,-15719506.5,5696,3065
2006-Aug-26 09:00:00,166826.4792,-17646040.37,5697,3064
2006-Aug-26 10:00:00,155792.5241,-18473366.8,5698,3063
2006-Aug-26 11:00:00,177880.987,-18829210.11,5699,3062
2006-Aug-26 12:00:00,161284.1536,-17642709.36,5700,3061
2006-Aug-26 13:00:00,155851.8317,-17248421.72,5701,3060
2006-Aug-26 14:00:00,133424.0521,-17560689.34,5702,3059
2006-Aug-26 15:00:00,122291.8911,-17973923.64,5703,3058
2006-Aug-26 16:00:00,127765.8131,-17724190.8,5704,3057
2006-Aug-26 17:00:00,88959.44986,-16672769.36,5705,3056
2006-Aug-26 18:00:00,88939.81142,-12230179.25,5706,3055
2006-Aug-26 19:00:00,88911.71319,-9717519.085,5707,3054
2006-Aug-26 20:00:00,89011.85376,-10104661.7,5708,3053
2006-Aug-26 21:00:00,100051.4864,-8909454.307,5709,3052
2006-Aug-26 22:00:00,77854.53149,-9705924.701,5710,3051
2006-Aug-26 23:00:00,77813.67741,-8652634.901,5711,3050
2006-Aug-27 00:00:00,50000,-9346800.034,5712,3049
2006-Aug-27 01:00:00,50000,-8399542.16,5713,3048
2006-Aug-27 02:00:00,50000,-9142392.256,5714,3047
2006-Aug-27 03:00:00,50000,-8244613.029,5715,3046
2006-Aug-27 04:00:00,50000,-8614955.136,5716,3045
2006-Aug-27 05:00:00,50000,-8206162.789,5717,3044
2006-Aug-27 06:00:00,88838.65246,-7905130.514,5718,3043
2006-Aug-27 07:00:00,72267.97095,-9212405.954,5719,3042
2006-Aug-27 08:00:00,72295.75287,-9411691.561,5720,3041
2006-Aug-27 09:00:00,72321.45357,-11148203.86,5721,3040
2006-Aug-27 10:00:00,72319.03588,-11100990.05,5722,3039
2006-Aug-27 11:00:00,83503.59784,-12609449.27,5723,3038
2006-Aug-27 12:00:00,83493.51646,-11439207.66,5724,3037
2006-Aug-27 13:00:00,100167.4656,-12322590.18,5725,3036
2006-Aug-27 14:00:00,83331.39311,-11981288.24,5726,3035
2006-Aug-27 15:00:00,72316.48562,-13536205.54,5727,3034
2006-Aug-27 16:00:00,72314.14437,-12376385.7,5728,3033
2006-Aug-27 17:00:00,72312.45242,-12957909.42,5729,3032
2006-Aug-27 18:00:00,72309.50287,-10783800.12,5730,3031
2006-Aug-27 19:00:00,72307.04006,-10116399.56,5731,3030
2006-Aug-27 20:00:00,72301.96655,-9005374.193,5732,3029
2006-Aug-27 21:00:00,88940.17386,-9748307.8,5733,3028
2006-Aug-27 22:00:00,72273.49191,-8861480.722,5734,3027
2006-Aug-27 23:00:00,72271.66797,-9284769.031,5735,3026
2006-Aug-28 00:00:00,50000,-8700560.192,5736,3025
2006-Aug-28 01:00:00,50000,-9019593.012,5737,3024
2006-Aug-28 02:00:00,50000,-8570514.167,5738,3023
2006-Aug-28 03:00:00,50000,-8903947.247,5739,3022
2006-Aug-28 04:00:00,50000,-8400326.989,5740,3021
2006-Aug-28 05:00:00,50000,-5272588.712,5741,3020
2006-Aug-28 06:00:00,89247.2914,-10847252.6,5742,3019
2006-Aug-28 07:00:00,155969.9454,-13108635.94,5743,3018
2006-Aug-28 08:00:00,245463.4899,-18810816.42,5744,3017
2006-Aug-28 09:00:00,262413.2873,-21368449.43,5745,3016
2006-Aug-28 10:00:00,267705.0463,-22705001.79,5746,3015
2006-Aug-28 11:00:00,312489.074,-23659509.48,5747,3014
2006-Aug-28 12:00:00,368660.5688,-22512438.91,5748,3013
2006-Aug-28 13:00:00,351899.2468,-24018584.31,5749,3012
2006-Aug-28 14:00:00,239882.4054,-25161385.95,5750,3011
2006-Aug-28 15:00:00,234095.7891,-25839108.82,5751,3010
2006-Aug-28 16:00:00,295868.7501,-25660934.09,5752,3009
2006-Aug-28 17:00:00,195309.1959,-21059359.55,5753,3008
2006-Aug-28 18:00:00,167218.9219,-18138451.46,5754,3007
2006-Aug-28 19:00:00,133662.1223,-15990078.36,5755,3006
2006-Aug-28 20:00:00,144901.8242,-14745571.37,5756,3005
2006-Aug-28 21:00:00,94538.3843,-14490027.74,5757,3004
2006-Aug-28 22:00:00,77946.02158,-10150014.15,5758,3003
2006-Aug-28 23:00:00,77990.82329,-9180190.202,5759,3002
2006-Aug-29 00:00:00,50000,-10234743.15,5760,3001
2006-Aug-29 01:00:00,50000,-9161409.18,5761,3000
2006-Aug-29 02:00:00,50000,-10020606,5762,2999
2006-Aug-29 03:00:00,50000,-8820473.653,5763,2998
2006-Aug-29 04:00:00,50000,-9664535.592,5764,2997
2006-Aug-29 05:00:00,50000,-8693871.999,5765,2996
2006-Aug-29 06:00:00,89159.52096,-10713621.04,5766,2995
2006-Aug-29 07:00:00,156268.1408,-13603241.67,5767,2994
2006-Aug-29 08:00:00,245811.2344,-18825038.25,5768,2993
2006-Aug-29 09:00:00,262646.1479,-22217701.14,5769,2992
2006-Aug-29 10:00:00,267987.9024,-24466638.43,5770,2991
2006-Aug-29 11:00:00,313150.1805,-25083551.53,5771,2990
2006-Aug-29 12:00:00,368981.3046,-23349378.08,5772,2989
2006-Aug-29 13:00:00,352469.1076,-24750452.28,5773,2988
2006-Aug-29 14:00:00,240309.5683,-26180962.35,5774,2987
2006-Aug-29 15:00:00,234623.3826,-26887175.7,5775,2986
2006-Aug-29 16:00:00,296142.1189,-26548574.39,5776,2985
2006-Aug-29 17:00:00,195337.056,-21477150.05,5777,2984
2006-Aug-29 18:00:00,167451.9833,-18661651.19,5778,2983
2006-Aug-29 19:00:00,133902.7616,-16638571.23,5779,2982
2006-Aug-29 20:00:00,145189.7126,-15372953.6,5780,2981
2006-Aug-29 21:00:00,94626.14142,-14406529.89,5781,2980
2006-Aug-29 22:00:00,78010.42732,-10254479.53,5782,2979
2006-Aug-29 23:00:00,77957.82818,-9166253.141,5783,2978
2006-Aug-30 00:00:00,50000,-9977380.119,5784,2977
2006-Aug-30 01:00:00,50000,-8909348.501,5785,2976
2006-Aug-30 02:00:00,50000,-9759859.502,5786,2975
2006-Aug-30 03:00:00,50000,-8696334.434,5787,2974
2006-Aug-30 04:00:00,50000,-9555309.29,5788,2973
2006-Aug-30 05:00:00,50000,-8581021.239,5789,2972
2006-Aug-30 06:00:00,89011.21377,-10377598.25,5790,2971
2006-Aug-30 07:00:00,156587.0457,-12481937.78,5791,2970
2006-Aug-30 08:00:00,246178.2717,-18251649.27,5792,2969
2006-Aug-30 09:00:00,262808.1483,-21207983.35,5793,2968
2006-Aug-30 10:00:00,268789.2141,-22965596.69,5794,2967
2006-Aug-30 11:00:00,313577.6695,-23661523.24,5795,2966
2006-Aug-30 12:00:00,369558.5361,-22415042.54,5796,2965
2006-Aug-30 13:00:00,352597.5566,-24403613.2,5797,2964
2006-Aug-30 14:00:00,240636.1329,-25305785.94,5798,2963
2006-Aug-30 15:00:00,235142.2213,-25424862.47,5799,2962
2006-Aug-30 16:00:00,296683.6559,-25795476.46,5800,2961
2006-Aug-30 17:00:00,195637.001,-20758315.7,5801,2960
2006-Aug-30 18:00:00,167673.4065,-16270351.59,5802,2959
2006-Aug-30 19:00:00,133988.5852,-14124771.25,5803,2958
2006-Aug-30 20:00:00,145191.6384,-13658856.56,5804,2957
2006-Aug-30 21:00:00,94825.45327,-13424283.42,5805,2956
2006-Aug-30 22:00:00,77982.21558,-9938915.981,5806,2955
2006-Aug-30 23:00:00,77944.22777,-8993975.714,5807,2954
2006-Aug-31 00:00:00,50000,-9838789.735,5808,2953
2006-Aug-31 01:00:00,50000,-8841486.234,5809,2952
2006-Aug-31 02:00:00,50000,-9631823.392,5810,2951
2006-Aug-31 03:00:00,50000,-8578549.824,5811,2950
2006-Aug-31 04:00:00,50000,-9505093.359,5812,2949
2006-Aug-31 05:00:00,50000,-5771348.051,5813,2948
2006-Aug-31 06:00:00,89263.68829,-11291617.74,5814,2947
2006-Aug-31 07:00:00,156464.5271,-12718261.4,5815,2946
2006-Aug-31 08:00:00,246528.1933,-16379083.15,5816,2945
2006-Aug-31 09:00:00,263564.2084,-18008238.53,5817,2944
2006-Aug-31 10:00:00,269099.1004,-19479700.14,5818,2943
2006-Aug-31 11:00:00,313890.0773,-20211582.69,5819,2942
2006-Aug-31 12:00:00,370310.5973,-20375970.64,5820,2941
2006-Aug-31 13:00:00,353319.9564,-23381107.18,5821,2940
2006-Aug-31 14:00:00,240851.0991,-24269581.36,5822,2939
2006-Aug-31 15:00:00,235220.4237,-24511288.18,5823,2938
2006-Aug-31 16:00:00,297256.2751,-23996371.8,5824,2937
2006-Aug-31 17:00:00,196019.0905,-19471026.83,5825,2936
2006-Aug-31 18:00:00,167835.2778,-17205532.63,5826,2935
2006-Aug-31 19:00:00,134121.9258,-15109706.68,5827,2934
2006-Aug-31 20:00:00,145285.7099,-13366629.65,5828,2933
2006-Aug-31 21:00:00,94913.48375,-12763751.64,5829,2932
2006-Aug-31 22:00:00,78000.78185,-9867918.279,5830,2931
2006-Aug-31 23:00:00,78136.22298,-8955833.806,5831,2930
2006-Sep-01 00:00:00,50000,-9807354.429,5832,2929
2006-Sep-01 01:00:00,50000,-8777913.009,5833,2928
2006-Sep-01 02:00:00,50000,-9607151.095,5834,2927
2006-Sep-01 03:00:00,50000,-8669992.839,5835,2926
2006-Sep-01 04:00:00,50000,-9595914.387,5836,2925
2006-Sep-01 05:00:00,50000,-8625886.088,5837,2924
2006-Sep-01 06:00:00,89411.12531,-10675162.35,5838,2923
2006-Sep-01 07:00:00,156811.4506,-13036202.34,5839,2922
2006-Sep-01 08:00:00,246870.8442,-17145796.9,5840,2921
2006-Sep-01 09:00:00,263818.2267,-20582398.87,5841,2920
2006-Sep-01 10:00:00,269181.4431,-22270763.96,5842,2919
2006-Sep-01 11:00:00,314621.9344,-22864588.06,5843,2918
2006-Sep-01 12:00:00,370700.4876,-22429790.18,5844,2917
2006-Sep-01 13:00:00,354021.2092,-23568415.15,5845,2916
2006-Sep-01 14:00:00,241362.7253,-23240947.91,5846,2915
2006-Sep-01 15:00:00,235723.7752,-22803297.97,5847,2914
2006-Sep-01 16:00:00,297552.0493,-22926781.43,5848,2913
2006-Sep-01 17:00:00,196150.8733,-18048070.66,5849,2912
2006-Sep-01 18:00:00,168110.2214,-15445256.85,5850,2911
2006-Sep-01 19:00:00,134304.5875,-14634336.29,5851,2910
2006-Sep-01 20:00:00,145581.621,-14200573.19,5852,2909
2006-Sep-01 21:00:00,94971.70842,-13793499.21,5853,2908
2006-Sep-01 22:00:00,78085.5479,-10054682.53,5854,2907
2006-Sep-01 23:00:00,78056.83439,-9205754.14,5855,2906
2006-Sep-02 00:00:00,50000,-10325866.57,5856,2905
2006-Sep-02 01:00:00,50000,-9096519.992,5857,2904
2006-Sep-02 02:00:00,50000,-10110700.63,5858,2903
2006-Sep-02 03:00:00,50000,-8757033.223,5859,2902
2006-Sep-02 04:00:00,50000,-9537296.503,5860,2901
2006-Sep-02 05:00:00,50000,-8616439.46,5861,2900
2006-Sep-02 06:00:00,89395.42594,-11030214.02,5862,2899
2006-Sep-02 07:00:00,111961.4165,-12905254.22,5863,2898
2006-Sep-02 08:00:00,134447.8665,-13369055.13,5864,2897
2006-Sep-02 09:00:00,168284.0097,-13765627.33,5865,2896
2006-Sep-02 10:00:00,157051.3104,-14323378.64,5866,2895
2006-Sep-02 11:00:00,179499.5703,-14715781,5867,2894
2006-Sep-02 12:00:00,162706.7021,-14243240.44,5868,2893
2006-Sep-02 13:00:00,157042.3082,-15048197.71,5869,2892
2006-Sep-02 14:00:00,134488.9369,-15190870.45,5870,2891
2006-Sep-02 15:00:00,123106.3051,-15149467.34,5871,2890
2006-Sep-02 16:00:00,128747.4309,-14515588.85,5872,2889
2006-Sep-02 17:00:00,89540.55127,-13963320.46,5873,2888
2006-Sep-02 18:00:00,89335.92342,-9404054.176,5874,2887
2006-Sep-02 19:00:00,89466.43084,-8772738.52,5875,2886
2006-Sep-02 20:00:00,89457.71324,-9666952.335,5876,2885
2006-Sep-02 21:00:00,100684.1654,-8466663.7,5877,2884
2006-Sep-02 22:00:00,78210.01791,-9030415.387,5878,2883
2006-Sep-02 23:00:00,78162.71911,-8812650.598,5879,2882
2006-Sep-03 00:00:00,50000,-9089308.587,5880,2881
2006-Sep-03 01:00:00,50000,-8004362.003,5881,2880
2006-Sep-03 02:00:00,50000,-8296072.442,5882,2879
2006-Sep-03 03:00:00,50000,-8674714.256,5883,2878
2006-Sep-03 04:00:00,50000,-8850438.104,5884,2877
2006-Sep-03 05:00:00,50000,-8189669.305,5885,2876
2006-Sep-03 06:00:00,89345.68808,-8669052.146,5886,2875
2006-Sep-03 07:00:00,72557.49425,-5017538.997,5887,2874
2006-Sep-03 08:00:00,72557.64932,-10552437.29,5888,2873
2006-Sep-03 09:00:00,72554.72834,-8981413.518,5889,2872
2006-Sep-03 10:00:00,72588.88124,-10603511.77,5890,2871
2006-Sep-03 11:00:00,84015.7656,-9990818.385,5891,2870
2006-Sep-03 12:00:00,83861.57542,-11423718.87,5892,2869
2006-Sep-03 13:00:00,100819.4356,-10266084.02,5893,2868
2006-Sep-03 14:00:00,83700.40262,-11853549.26,5894,2867
2006-Sep-03 15:00:00,72558.14302,-10536050.78,5895,2866
2006-Sep-03 16:00:00,72590.5192,-11040454.37,5896,2865
2006-Sep-03 17:00:00,72600.36189,-9475835.782,5897,2864
2006-Sep-03 18:00:00,72588.58207,-10292729.32,5898,2863
2006-Sep-03 19:00:00,72597.39342,-8864915.745,5899,2862
2006-Sep-03 20:00:00,72571.2969,-9613098.043,5900,2861
2006-Sep-03 21:00:00,89597.36718,-8546701.224,5901,2860
2006-Sep-03 22:00:00,72573.58048,-7817962.109,5902,2859
2006-Sep-03 23:00:00,72568.5125,-8297568.437,5903,2858
2006-Sep-04 00:00:00,50000,-7964826.039,5904,2857
2006-Sep-04 01:00:00,50000,-8291749.53,5905,2856
2006-Sep-04 02:00:00,50000,-8312876.526,5906,2855
2006-Sep-04 03:00:00,50000,-7936102.727,5907,2854
2006-Sep-04 04:00:00,50000,-8279831.315,5908,2853
2006-Sep-04 05:00:00,50000,-6443233.468,5909,2852
2006-Sep-04 06:00:00,89514.94597,-11052893.53,5910,2851
2006-Sep-04 07:00:00,157511.0264,-12210091.38,5911,2850
2006-Sep-04 08:00:00,248063.0177,-15712506.58,5912,2849
2006-Sep-04 09:00:00,264914.1964,-18014827.69,5913,2848
2006-Sep-04 10:00:00,270730.2302,-19984290.35,5914,2847
2006-Sep-04 11:00:00,316125.6441,-20764068.12,5915,2846
2006-Sep-04 12:00:00,372616.1724,-18764834.54,5916,2845
2006-Sep-04 13:00:00,355477.1096,-19438008.8,5917,2844
2006-Sep-04 14:00:00,242387.0176,-20467823.23,5918,2843
2006-Sep-04 15:00:00,236923.0014,-21115173.23,5919,2842
2006-Sep-04 16:00:00,299069.758,-21072836.23,5920,2841
2006-Sep-04 17:00:00,197084.0934,-16195135.45,5921,2840
2006-Sep-04 18:00:00,168757.122,-13721799.23,5922,2839
2006-Sep-04 19:00:00,209146.1795,-12459829.95,5923,2838
2006-Sep-04 20:00:00,145930.0342,-10654324.28,5924,2837
2006-Sep-04 21:00:00,95308.34141,-9743259.111,5925,2836
2006-Sep-04 22:00:00,78173.35293,-8513741.567,5926,2835
2006-Sep-04 23:00:00,78356.01632,-7403305.311,5927,2834
2006-Sep-05 00:00:00,50000,-7573514.075,5928,2833
2006-Sep-05 01:00:00,50000,-6718690.837,5929,2832
2006-Sep-05 02:00:00,50000,-7130124.344,5930,2831
2006-Sep-05 03:00:00,50000,-6740706.824,5931,2830
2006-Sep-05 04:00:00,50000,-6725020.31,5932,2829
2006-Sep-05 05:00:00,50000,-5171660.188,5933,2828
2006-Sep-05 06:00:00,127782.8959,-7437470.364,5934,2827
2006-Sep-05 07:00:00,157654.1864,-7844687.337,5935,2826
2006-Sep-05 08:00:00,248423.1318,-12913168.45,5936,2825
2006-Sep-05 09:00:00,265489.4867,-16013784.83,5937,2824
2006-Sep-05 10:00:00,272614.7315,-18028014.29,5938,2823
2006-Sep-05 11:00:00,316739.3355,-19101507.14,5939,2822
2006-Sep-05 12:00:00,373245.3206,-17762376.34,5940,2821
2006-Sep-05 13:00:00,356188.4344,-19019275.71,5941,2820
2006-Sep-05 14:00:00,242821.9137,-20273113.33,5942,2819
2006-Sep-05 15:00:00,237273.793,-21349563.82,5943,2818
2006-Sep-05 16:00:00,299556.2592,-21690817.02,5944,2817
2006-Sep-05 17:00:00,197371.2579,-16977138.95,5945,2816
2006-Sep-05 18:00:00,169006.2823,-13980174.04,5946,2815
2006-Sep-05 19:00:00,134995.2936,-11961485.59,5947,2814
2006-Sep-05 20:00:00,146128.0137,-10982072.44,5948,2813
2006-Sep-05 21:00:00,95398.90987,-10648439.22,5949,2812
2006-Sep-05 22:00:00,78226.47915,-9542803.747,5950,2811
2006-Sep-05 23:00:00,78416.02067,-8377345.825,5951,2810
2006-Sep-06 00:00:00,50000,-8685410.391,5952,2809
2006-Sep-06 01:00:00,50000,-7886146.805,5953,2808
2006-Sep-06 02:00:00,50000,-8114896.627,5954,2807
2006-Sep-06 03:00:00,50000,-7090507.308,5955,2806
2006-Sep-06 04:00:00,50000,-7095187.242,5956,2805
2006-Sep-06 05:00:00,50000,-5213941.826,5957,2804
2006-Sep-06 06:00:00,106631.7578,-8235800.861,5958,2803
2006-Sep-06 07:00:00,157849.1377,-8311503.138,5959,2802
2006-Sep-06 08:00:00,248914.1001,-13218022.23,5960,2801
2006-Sep-06 09:00:00,265895.8344,-16979967.16,5961,2800
2006-Sep-06 10:00:00,271475.0843,-19209922.75,5962,2799
2006-Sep-06 11:00:00,317267.7345,-19302751.06,5963,2798
2006-Sep-06 12:00:00,373927.0394,-18273549.01,5964,2797
2006-Sep-06 13:00:00,356751.3073,-19597335.71,5965,2796
2006-Sep-06 14:00:00,243177.2472,-20919724.83,5966,2795
2006-Sep-06 15:00:00,237675.7059,-21788343.91,5967,2794
2006-Sep-06 16:00:00,300083.9549,-21571528.45,5968,2793
2006-Sep-06 17:00:00,197693.1048,-16549179.14,5969,2792
2006-Sep-06 18:00:00,169230.1255,-13869558.2,5970,2791
2006-Sep-06 19:00:00,135129.5314,-12363350.95,5971,2790
2006-Sep-06 20:00:00,146385.0843,-11554179.69,5972,2789
2006-Sep-06 21:00:00,95453.76522,-11276412.42,5973,2788
2006-Sep-06 22:00:00,78341.08747,-9632864.058,5974,2787
2006-Sep-06 23:00:00,78459.48568,-8688323.341,5975,2786
2006-Sep-07 00:00:00,50000,-9346215.645,5976,2785
2006-Sep-07 01:00:00,50000,-8339338.878,5977,2784
2006-Sep-07 02:00:00,50000,-9028998.873,5978,2783
2006-Sep-07 03:00:00,50000,-8251626.291,5979,2782
2006-Sep-07 04:00:00,50000,-8429671.054,5980,2781
2006-Sep-07 05:00:00,50000,-5530581.329,5981,2780
2006-Sep-07 06:00:00,105665.4462,-9353033.115,5982,2779
2006-Sep-07 07:00:00,158130.2863,-8919070.872,5983,2778
2006-Sep-07 08:00:00,249280.1523,-12835629.04,5984,2777
2006-Sep-07 09:00:00,266265.4239,-14386424.2,5985,2776
2006-Sep-07 10:00:00,272084.7653,-16111406.05,5986,2775
2006-Sep-07 11:00:00,318664.1503,-18103244.53,5987,2774
2006-Sep-07 12:00:00,374630.0718,-17254408.02,5988,2773
2006-Sep-07 13:00:00,357374.6931,-18890733.54,5989,2772
2006-Sep-07 14:00:00,243547.8008,-20303359.72,5990,2771
2006-Sep-07 15:00:00,238027.4181,-21371011.84,5991,2770
2006-Sep-07 16:00:00,300624.2397,-21535939.09,5992,2769
2006-Sep-07 17:00:00,198022.369,-16915944.76,5993,2768
2006-Sep-07 18:00:00,169462.2758,-14043310.22,5994,2767
2006-Sep-07 19:00:00,135268.8044,-12216167.48,5995,2766
2006-Sep-07 20:00:00,146724.1388,-11396387.47,5996,2765
2006-Sep-07 21:00:00,95364.99514,-11053103.46,5997,2764
2006-Sep-07 22:00:00,78540.10922,-9560357.039,5998,2763
2006-Sep-07 23:00:00,78514.36799,-8620052.299,5999,2762
2006-Sep-08 00:00:00,50000,-8891409.035,6000,2761
2006-Sep-08 01:00:00,50000,-7638183.873,6001,2760
2006-Sep-08 02:00:00,50000,-7661803.679,6002,2759
2006-Sep-08 03:00:00,50000,-6826106.487,6003,2758
2006-Sep-08 04:00:00,50000,-6736018.864,6004,2757
2006-Sep-08 05:00:00,50000,-5135004.414,6005,2756
2006-Sep-08 06:00:00,157601.2762,-6712037.791,6006,2755
2006-Sep-08 07:00:00,158445.5532,-6814306.532,6007,2754
2006-Sep-08 08:00:00,249708.528,-9753030.494,6008,2753
2006-Sep-08 09:00:00,266599.7852,-13003916.6,6009,2752
2006-Sep-08 10:00:00,272769.8611,-16025098.2,6010,2751
2006-Sep-08 11:00:00,318242.9059,-18507377.77,6011,2750
2006-Sep-08 12:00:00,375371.0693,-16610760.06,6012,2749
2006-Sep-08 13:00:00,358134.5456,-18485949.21,6013,2748
2006-Sep-08 14:00:00,243960.9419,-20282704.65,6014,2747
2006-Sep-08 15:00:00,238166.3774,-21303421.28,6015,2746
2006-Sep-08 16:00:00,301152.6436,-21468357.36,6016,2745
2006-Sep-08 17:00:00,198379.0614,-16750006.3,6017,2744
2006-Sep-08 18:00:00,169687.2668,-13666137.5,6018,2743
2006-Sep-08 19:00:00,135548.9809,-11839318.44,6019,2742
2006-Sep-08 20:00:00,147075.6947,-11060396.48,6020,2741
2006-Sep-08 21:00:00,95550.35288,-10706700.86,6021,2740
2006-Sep-08 22:00:00,78550.56053,-9228285.147,6022,2739
2006-Sep-08 23:00:00,78495.74874,-8332765.343,6023,2738
2006-Sep-09 00:00:00,50000,-8494644.186,6024,2737
2006-Sep-09 01:00:00,50000,-7115630.949,6025,2736
2006-Sep-09 02:00:00,50000,-7115374.688,6026,2735
2006-Sep-09 03:00:00,50000,-6478142.188,6027,2734
2006-Sep-09 04:00:00,50000,-6279105.756,6028,2733
2006-Sep-09 05:00:00,50000,-4893309.353,6029,2732
2006-Sep-09 06:00:00,136116.7243,-7339456.523,6030,2731
2006-Sep-09 07:00:00,112945.5499,-7545028.607,6031,2730
2006-Sep-09 08:00:00,135693.2262,-9534399.607,6032,2729
2006-Sep-09 09:00:00,169995.7375,-11985665.3,6033,2728
2006-Sep-09 10:00:00,158609.2741,-13433501.45,6034,2727
2006-Sep-09 11:00:00,181316.7886,-14127897.35,6035,2726
2006-Sep-09 12:00:00,164328.1343,-13411910.98,6036,2725
2006-Sep-09 13:00:00,158653.8632,-13546906.71,6037,2724
2006-Sep-09 14:00:00,135669.4014,-14389377.23,6038,2723
2006-Sep-09 15:00:00,124287.568,-14745863.47,6039,2722
2006-Sep-09 16:00:00,129959.9446,-14519424.43,6040,2721
2006-Sep-09 17:00:00,89813.74981,-13595186.55,6041,2720
2006-Sep-09 18:00:00,90170.60416,-10753958.28,6042,2719
2006-Sep-09 19:00:00,89871.37131,-8802731.26,6043,2718
2006-Sep-09 20:00:00,90108.11409,-9194204.453,6044,2717
2006-Sep-09 21:00:00,101437.827,-8151802.795,6045,2716
2006-Sep-09 22:00:00,78486.94035,-8298048.363,6046,2715
2006-Sep-09 23:00:00,78522.73493,-7084959.46,6047,2714
2006-Sep-10 00:00:00,50000,-7355975.871,6048,2713
2006-Sep-10 01:00:00,50000,-6907200.968,6049,2712
2006-Sep-10 02:00:00,50000,-5977417.506,6050,2711
2006-Sep-10 03:00:00,50000,-6722328.615,6051,2710
2006-Sep-10 04:00:00,50000,-6056885.843,6052,2709
2006-Sep-10 05:00:00,50000,-6341034.078,6053,2708
2006-Sep-10 06:00:00,90280.83799,-6124259.471,6054,2707
2006-Sep-10 07:00:00,72910.87677,-5402523.768,6055,2706
2006-Sep-10 08:00:00,72904.57635,-9305694.047,6056,2705
2006-Sep-10 09:00:00,72902.66757,-8978596.379,6057,2704
2006-Sep-10 10:00:00,72910.86837,-11361833.79,6058,2703
2006-Sep-10 11:00:00,84271.42004,-10686072.51,6059,2702
2006-Sep-10 12:00:00,84397.82048,-12190788.12,6060,2701
2006-Sep-10 13:00:00,101535.9309,-10702172.43,6061,2700
2006-Sep-10 14:00:00,84437.6889,-12906823.23,6062,2699
2006-Sep-10 15:00:00,72913.36519,-11949575.68,6063,2698
2006-Sep-10 16:00:00,72906.05968,-13924299.09,6064,2697
2006-Sep-10 17:00:00,72910.39761,-10625415.21,6065,2696
2006-Sep-10 18:00:00,72893.11348,-10614839.29,6066,2695
2006-Sep-10 19:00:00,72909.9772,-8819409.479,6067,2694
